FL_DATE,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,LAT,LONG,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/1/2015,B6,724,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1150,1144,0,0,15,1159,1344,8,1358,1352,-6,0,0,0,128,128,759,,,,,
1/1/2015,B6,749,DCA,"Washington, DC",38.852083,-77.037722,VA,TPA,"Tampa, FL",FL,1920,1909,0,0,12,1921,2123,6,2147,2129,-18,0,0,0,147,140,814,,,,,
1/1/2015,B6,790,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1655,1654,0,0,11,1705,1809,4,1823,1813,-10,0,0,0,88,79,399,,,,,
1/1/2015,B6,989,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1715,1711,0,0,24,1735,1857,3,1857,1900,3,3,0,0,102,109,399,,,,,
1/1/2015,B6,823,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1459,1454,0,0,13,1507,1658,12,1725,1710,-15,0,0,0,146,136,759,,,,,
1/1/2015,B6,824,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,2058,2050,0,0,23,2113,2253,6,2300,2259,-1,0,0,0,122,129,759,,,,,
1/1/2015,B6,843,DCA,"Washington, DC",38.852083,-77.037722,VA,CHS,"Charleston, SC",SC,1205,1151,0,0,12,1203,1314,17,1348,1331,-17,0,0,0,103,100,444,,,,,
1/1/2015,B6,844,CHS,"Charleston, SC",32.898647,-80.040528,SC,DCA,"Washington, DC",VA,1425,1412,0,0,9,1421,1527,4,1543,1531,-12,0,0,0,78,79,444,,,,,
1/1/2015,B6,1081,BOS,"Boston, MA",42.364347,-71.005181,MA,RIC,"Richmond, VA",VA,1013,1003,0,0,14,1017,1145,3,1206,1148,-18,0,0,0,113,105,474,,,,,
1/1/2015,B6,1089,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1916,1914,0,0,15,1929,2045,3,2100,2048,-12,0,0,0,104,94,399,,,,,
1/1/2015,B6,1098,DCA,"Washington, DC",38.852083,-77.037722,VA,BDL,"Hartford, CT",CT,2000,1948,0,0,16,2004,2054,4,2118,2058,-20,0,0,0,78,70,313,,,,,
1/1/2015,B6,1145,RIC,"Richmond, VA",37.505167,-77.319667,VA,FLL,"Fort Lauderdale, FL",FL,1530,1546,16,1,9,1555,1753,8,1754,1801,7,7,0,0,144,135,805,,,,,
1/1/2015,B6,1146,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,RIC,"Richmond, VA",VA,2045,2048,3,0,18,2106,2256,4,2253,2300,7,7,0,0,128,132,805,,,,,
1/1/2015,B6,890,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1750,1742,0,0,11,1753,1855,3,1917,1858,-19,0,0,0,87,76,399,,,,,
1/1/2015,B6,933,DCA,"Washington, DC",38.852083,-77.037722,VA,PBI,"West Palm Beach/Palm Beach, FL",FL,1222,1221,0,0,13,1234,1435,4,1452,1439,-13,0,0,0,150,138,857,,,,,
1/1/2015,B6,934,PBI,"West Palm Beach/Palm Beach, FL",26.683161,-80.095589,FL,DCA,"Washington, DC",VA,1529,1525,0,0,11,1536,1737,4,1745,1741,-4,0,0,0,136,136,857,,,,,
1/1/2015,B6,1182,RIC,"Richmond, VA",37.505167,-77.319667,VA,BOS,"Boston, MA",MA,1242,1235,0,0,8,1243,1354,2,1410,1356,-14,0,0,0,88,81,474,,,,,
1/1/2015,B6,1208,IAD,"Washington, DC",38.944533,-77.455811,VA,JFK,"New York, NY",NY,647,641,0,0,25,706,755,6,800,801,1,1,0,0,73,80,228,,,,,
1/1/2015,B6,1223,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,950,1004,14,0,19,1023,1211,11,1219,1222,3,3,0,0,149,138,759,,,,,
1/1/2015,B6,1023,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1822,1820,0,0,11,1831,2026,13,2045,2039,-6,0,0,0,143,139,759,,,,,
1/1/2015,B6,1024,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,855,850,0,0,17,907,1053,3,1059,1056,-3,0,0,0,124,126,759,,,,,
1/1/2015,B6,1279,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,610,603,0,0,16,619,825,6,845,831,-14,0,0,0,155,148,899,,,,,
1/1/2015,B6,1307,JFK,"New York, NY",40.639751,-73.778925,NY,IAD,"Washington, DC",VA,740,735,0,0,13,748,836,4,858,840,-18,0,0,0,78,65,228,,,,,
1/1/2015,B6,1308,IAD,"Washington, DC",38.944533,-77.455811,VA,JFK,"New York, NY",NY,838,830,0,0,14,844,931,8,950,939,-11,0,0,0,72,69,228,,,,,
1/1/2015,B6,1347,DCA,"Washington, DC",38.852083,-77.037722,VA,SJU,"San Juan, PR",PR,800,754,0,0,11,805,1157,4,1241,1201,-40,0,0,0,221,187,1554,,,,,
1/1/2015,B6,1348,SJU,"San Juan, PR",18.439417,-66.001833,PR,DCA,"Washington, DC",VA,1904,1928,24,1,17,1945,2233,6,2159,2239,40,40,0,0,235,251,1554,14,0,16,0,10
1/1/2015,B6,1169,RIC,"Richmond, VA",37.505167,-77.319667,VA,MCO,"Orlando, FL",FL,755,742,0,0,9,751,931,5,1002,936,-26,0,0,0,127,114,667,,,,,
1/1/2015,B6,1170,MCO,"Orlando, FL",28.429394,-81.308994,FL,RIC,"Richmond, VA",VA,1300,1255,0,0,14,1309,1442,4,1451,1446,-5,0,0,0,111,111,667,,,,,
1/1/2015,B6,1380,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1309,1303,0,0,15,1318,1522,2,1533,1524,-9,0,0,0,144,141,899,,,,,
1/1/2015,B6,1407,JFK,"New York, NY",40.639751,-73.778925,NY,IAD,"Washington, DC",VA,1750,1747,0,0,14,1801,1849,5,1909,1854,-15,0,0,0,79,67,228,,,,,
1/1/2015,B6,1479,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1257,1300,3,0,12,1312,1515,8,1535,1523,-12,0,0,0,158,143,899,,,,,
1/1/2015,B6,1480,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,925,922,0,0,11,933,1140,4,1144,1144,0,0,0,0,139,142,899,,,,,
1/1/2015,B6,1481,BOS,"Boston, MA",42.364347,-71.005181,MA,RIC,"Richmond, VA",VA,621,616,0,0,14,630,758,5,814,803,-11,0,0,0,113,107,474,,,,,
1/1/2015,B6,1979,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1710,1703,0,0,13,1716,1923,5,1951,1928,-23,0,0,0,161,145,899,,,,,
1/1/2015,B6,1680,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1950,1959,9,0,14,2013,2214,4,2210,2218,8,8,0,0,140,139,899,,,,,
1/1/2015,B6,1790,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,600,557,0,0,19,616,718,7,724,725,1,1,0,0,84,88,399,,,,,
1/1/2015,B6,1808,IAD,"Washington, DC",38.944533,-77.455811,VA,JFK,"New York, NY",NY,1945,1942,0,0,40,2022,2118,7,2100,2125,25,25,0,0,75,103,228,0,0,25,0,0
1/1/2015,DL,832,DCA,"Washington, DC",38.852083,-77.037722,VA,SLC,"Salt Lake City, UT",UT,1334,1324,0,0,15,1339,1611,9,1627,1620,-7,0,0,0,293,296,1851,,,,,
1/1/2015,DL,839,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1100,1059,0,0,12,1111,1237,5,1302,1242,-20,0,0,0,122,103,547,,,,,
1/1/2015,DL,872,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,700,703,3,0,14,717,840,5,906,845,-21,0,0,0,126,102,547,,,,,
1/1/2015,DL,881,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,2012,2007,0,0,16,2023,2117,5,2145,2122,-23,0,0,0,93,75,405,,,,,
1/1/2015,DL,922,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,1737,1736,0,0,20,1756,1920,9,1942,1929,-13,0,0,0,125,113,534,,,,,
1/1/2015,DL,942,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,2155,2157,2,0,12,2209,2324,4,2339,2328,-11,0,0,0,104,91,534,,,,,
1/1/2015,DL,1094,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,900,854,0,0,16,910,1038,5,1110,1043,-27,0,0,0,130,109,547,,,,,
1/1/2015,DL,1124,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1910,1908,0,0,17,1925,2029,6,2044,2035,-9,0,0,0,94,87,481,,,,,
1/1/2015,DL,1125,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,1334,1338,4,0,13,1351,1508,10,1516,1518,2,2,0,0,102,100,534,,,,,
1/1/2015,DL,1139,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,800,754,0,0,13,807,931,11,1004,942,-22,0,0,0,124,108,547,,,,,
1/1/2015,DL,1144,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,1520,1518,0,0,12,1530,1626,5,1648,1631,-17,0,0,0,88,73,405,,,,,
1/1/2015,DL,1178,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1402,1424,22,1,13,1437,1540,9,1532,1549,17,17,0,0,90,85,481,7,0,0,0,10
1/1/2015,DL,1178,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,1612,1641,29,1,8,1649,1801,6,1805,1807,2,2,0,0,113,86,481,,,,,
1/1/2015,DL,1183,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ATL,"Atlanta, GA",GA,700,701,1,0,30,731,859,5,900,904,4,4,0,0,120,123,516,,,,,
1/1/2015,DL,1195,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,1515,1515,0,0,19,1534,1652,8,1702,1700,-2,0,0,0,107,105,534,,,,,
1/1/2015,DL,1233,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,937,934,0,0,9,943,1050,4,1110,1054,-16,0,0,0,93,80,516,,,,,
1/1/2015,DL,1233,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ATL,"Atlanta, GA",GA,1145,1137,0,0,9,1146,1308,5,1340,1313,-27,0,0,0,115,96,516,,,,,
1/1/2015,DL,1275,DCA,"Washington, DC",38.852083,-77.037722,VA,DTW,"Detroit, MI",MI,615,609,0,0,25,634,747,11,755,758,3,3,0,0,100,109,405,,,,,
1/1/2015,DL,1431,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,1123,1120,0,0,9,1129,1255,6,1321,1301,-20,0,0,0,118,101,534,,,,,
1/1/2015,DL,1438,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1520,1517,0,0,18,1535,1652,4,1708,1656,-12,0,0,0,108,99,547,,,,,
1/1/2015,DL,1444,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,835,829,0,0,14,843,935,5,1019,940,-39,0,0,0,104,71,405,,,,,
1/1/2015,AA,1452,DCA,"Washington, DC",38.852083,-77.037722,VA,ORD,"Chicago, IL",IL,1355,1351,0,0,9,1400,1453,11,1510,1504,-6,0,0,0,135,133,612,,,,,
1/1/2015,AA,1452,ORD,"Chicago, IL",41.978603,-87.904842,IL,DCA,"Washington, DC",VA,1020,1013,0,0,17,1030,1241,5,1305,1246,-19,0,0,0,105,93,612,,,,,
1/1/2015,AA,913,DCA,"Washington, DC",38.852083,-77.037722,VA,MIA,"Miami, FL",FL,600,605,5,0,12,617,827,9,837,836,-1,0,0,0,157,151,919,,,,,
1/1/2015,AA,916,MIA,"Miami, FL",25.79325,-80.290556,FL,DCA,"Washington, DC",VA,2115,2113,0,0,19,2132,2332,7,2341,2339,-2,0,0,0,146,146,919,,,,,
1/1/2015,DL,1961,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,600,554,0,0,12,606,721,4,753,725,-28,0,0,0,113,91,481,,,,,
1/1/2015,DL,1963,DCA,"Washington, DC",38.852083,-77.037722,VA,MSP,"Minneapolis, MN",MN,1030,1026,0,0,10,1036,1202,4,1221,1206,-15,0,0,0,171,160,931,,,,,
1/1/2015,DL,1978,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1550,1543,0,0,18,1601,1704,8,1721,1712,-9,0,0,0,91,89,481,,,,,
1/1/2015,DL,2045,DCA,"Washington, DC",38.852083,-77.037722,VA,DTW,"Detroit, MI",MI,1721,1715,0,0,7,1722,1842,8,1905,1850,-15,0,0,0,104,95,405,,,,,
1/1/2015,DL,2063,DCA,"Washington, DC",38.852083,-77.037722,VA,MSP,"Minneapolis, MN",MN,835,828,0,0,10,838,1004,4,1026,1008,-18,0,0,0,171,160,931,,,,,
1/1/2015,DL,2095,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,1405,1412,7,0,13,1425,1534,5,1537,1539,2,2,0,0,92,87,516,,,,,
1/1/2015,DL,2139,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1800,1754,0,0,14,1808,1936,8,2004,1944,-20,0,0,0,124,110,547,,,,,
1/1/2015,DL,2141,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,1205,1202,0,0,18,1220,1328,3,1339,1331,-8,0,0,0,94,89,516,,,,,
1/1/2015,DL,2141,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ATL,"Atlanta, GA",GA,1419,1418,0,0,11,1429,1552,6,1615,1558,-17,0,0,0,116,100,516,,,,,
1/1/2015,DL,2164,MSP,"Minneapolis, MN",44.881956,-93.221767,MN,DCA,"Washington, DC",VA,1545,1545,0,0,13,1558,1843,5,1907,1848,-19,0,0,0,142,123,931,,,,,
1/1/2015,DL,2214,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ROA,"Roanoke, VA",VA,2049,2044,0,0,11,2055,2154,3,2211,2157,-14,0,0,0,82,73,357,,,,,
1/1/2015,DL,2238,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1320,1339,19,1,19,1358,1514,4,1500,1518,18,18,0,0,100,99,547,7,0,0,0,11
1/1/2015,DL,2244,DTW,"Detroit, MI",42.212444,-83.353389,MI,DCA,"Washington, DC",VA,1225,1255,30,1,9,1304,1400,3,1403,1403,0,0,0,0,98,68,405,,,,,
1/1/2015,DL,2360,SLC,"Salt Lake City, UT",40.788389,-111.977772,UT,DCA,"Washington, DC",VA,1659,1658,0,0,17,1715,2235,2,2255,2237,-18,0,0,0,236,219,1851,,,,,
1/1/2015,DL,2399,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1210,1208,0,0,15,1223,1326,6,1340,1332,-8,0,0,0,90,84,481,,,,,
1/1/2015,DL,2399,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,1415,1415,0,0,11,1426,1543,6,1606,1549,-17,0,0,0,111,94,481,,,,,
1/1/2015,DL,2438,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,920,924,4,0,11,935,1055,4,1100,1059,-1,0,0,0,100,95,547,,,,,
1/1/2015,DL,2452,ATL,"Atlanta, GA",33.636719,-84.428067,GA,RIC,"Richmond, VA",VA,1006,1004,0,0,15,1019,1121,5,1142,1126,-16,0,0,0,96,82,481,,,,,
1/1/2015,DL,2452,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,1222,1218,0,0,10,1228,1350,8,1414,1358,-16,0,0,0,112,100,481,,,,,
1/1/2015,DL,2484,RIC,"Richmond, VA",37.505167,-77.319667,VA,ATL,"Atlanta, GA",GA,1050,1047,0,0,9,1056,1215,4,1241,1219,-22,0,0,0,111,92,481,,,,,
1/1/2015,B6,2224,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1609,1713,64,1,16,1729,1909,8,1816,1917,61,61,0,0,127,124,759,0,0,0,0,61
1/1/2015,B6,2323,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,2040,2031,0,0,10,2041,2241,4,2300,2245,-15,0,0,0,140,134,759,,,,,
1/1/2015,B6,2324,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,655,651,0,0,14,705,848,3,859,851,-8,0,0,0,124,120,759,,,,,
1/1/2015,DL,150,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1100,1058,0,0,10,1108,1221,5,1244,1226,-18,0,0,0,104,88,547,,,,,
1/1/2015,DL,151,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1200,1157,0,0,19,1216,1345,6,1400,1351,-9,0,0,0,120,114,547,,,,,
1/1/2015,DL,201,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,905,908,3,0,14,922,1036,8,1048,1044,-4,0,0,0,103,96,534,,,,,
1/1/2015,B6,2115,DCA,"Washington, DC",38.852083,-77.037722,VA,JAX,"Jacksonville, FL",FL,935,927,0,0,9,936,1114,6,1145,1120,-25,0,0,0,130,113,634,,,,,
1/1/2015,B6,2116,JAX,"Jacksonville, FL",30.494056,-81.687861,FL,DCA,"Washington, DC",VA,900,852,0,0,11,903,1028,3,1039,1031,-8,0,0,0,99,99,634,,,,,
1/1/2015,DL,1588,DCA,"Washington, DC",38.852083,-77.037722,VA,MSP,"Minneapolis, MN",MN,620,619,0,0,13,632,807,4,805,811,6,6,0,0,165,172,931,,,,,
1/1/2015,DL,1638,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1920,1920,0,0,14,1934,2050,4,2104,2054,-10,0,0,0,104,94,547,,,,,
1/1/2015,DL,1639,DCA,"Washington, DC",38.852083,-77.037722,VA,ATL,"Atlanta, GA",GA,1500,1454,0,0,10,1504,1630,5,1658,1635,-23,0,0,0,118,101,547,,,,,
1/1/2015,DL,1641,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1820,1817,0,0,17,1834,1954,6,2001,2000,-1,0,0,0,101,103,547,,,,,
1/1/2015,DL,1676,ATL,"Atlanta, GA",33.636719,-84.428067,GA,ORF,"Norfolk, VA",VA,1930,1951,21,1,13,2004,2111,4,2105,2115,10,10,0,0,95,84,516,,,,,
1/1/2015,DL,1744,DCA,"Washington, DC",38.852083,-77.037722,VA,DTW,"Detroit, MI",MI,930,923,0,0,15,938,1055,5,1112,1100,-12,0,0,0,102,97,405,,,,,
1/1/2015,DL,1768,ATL,"Atlanta, GA",33.636719,-84.428067,GA,CHO,"Charlottesville, VA",VA,1930,1925,0,0,16,1941,2048,3,2058,2051,-7,0,0,0,88,86,457,,,,,
1/1/2015,DL,1810,ATL,"Atlanta, GA",33.636719,-84.428067,GA,DCA,"Washington, DC",VA,1620,1618,0,0,10,1628,1742,4,1802,1746,-16,0,0,0,102,88,547,,,,,
1/1/2015,DL,1864,MSP,"Minneapolis, MN",44.881956,-93.221767,MN,DCA,"Washington, DC",VA,1310,1307,0,0,9,1316,1604,4,1630,1608,-22,0,0,0,140,121,931,,,,,
1/1/2015,B6,1256,IAD,"Washington, DC",38.944533,-77.455811,VA,BOS,"Boston, MA",MA,2059,2050,0,0,10,2100,2200,4,2219,2204,-15,0,0,0,80,74,413,,,,,
1/1/2015,B6,1257,BOS,"Boston, MA",42.364347,-71.005181,MA,IAD,"Washington, DC",VA,1830,1824,0,0,17,1841,1958,5,2016,2003,-13,0,0,0,106,99,413,,,,,
1/1/2015,B6,1482,RIC,"Richmond, VA",37.505167,-77.319667,VA,BOS,"Boston, MA",MA,850,838,0,0,11,849,1000,7,1018,1007,-11,0,0,0,88,89,474,,,,,
1/1/2015,B6,1507,JFK,"New York, NY",40.639751,-73.778925,NY,IAD,"Washington, DC",VA,2142,2212,30,1,19,2231,2321,3,2257,2324,27,27,0,0,75,72,228,8,0,0,0,19
1/1/2015,B6,1579,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1859,1957,58,1,14,2011,2216,6,2139,2222,43,43,0,0,160,145,899,0,0,0,0,43
1/1/2015,B6,1580,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1609,1608,0,0,13,1621,1825,5,1834,1830,-4,0,0,0,145,142,899,,,,,
1/1/2015,B6,1600,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,600,552,0,0,17,609,721,3,747,724,-23,0,0,0,107,92,399,,,,,
1/1/2015,EV,3257,IAD,"Washington, DC",38.944533,-77.455811,VA,DTW,"Detroit, MI",MI,1720,1721,1,0,24,1745,1903,9,1905,1912,7,7,0,0,105,111,383,,,,,
1/1/2015,EV,3257,OKC,"Oklahoma City, OK",35.393089,-97.600733,OK,IAD,"Washington, DC",VA,1151,1147,0,0,21,1208,1512,10,1536,1522,-14,0,0,0,165,155,1136,,,,,
1/1/2015,EV,3260,ORD,"Chicago, IL",41.978603,-87.904842,IL,ORF,"Norfolk, VA",VA,1315,1308,0,0,17,1325,1554,4,1622,1558,-24,0,0,0,127,110,717,,,,,
1/1/2015,EV,3260,ORF,"Norfolk, VA",36.894611,-76.201222,VA,IAH,"Houston, TX",TX,1729,1726,0,0,9,1735,1952,15,2008,2007,-1,0,0,0,219,221,1201,,,,,
1/1/2015,EV,3261,IAD,"Washington, DC",38.944533,-77.455811,VA,ATL,"Atlanta, GA",GA,814,807,0,0,18,825,954,8,1018,1002,-16,0,0,0,124,115,534,,,,,
1/1/2015,EV,3261,RIC,"Richmond, VA",37.505167,-77.319667,VA,IAD,"Washington, DC",VA,630,629,0,0,9,638,706,14,727,720,-7,0,0,0,57,51,100,,,,,
1/1/2015,EV,3262,IAD,"Washington, DC",38.944533,-77.455811,VA,SAV,"Savannah, GA",GA,1220,1215,0,0,10,1225,1346,4,1405,1350,-15,0,0,0,105,95,515,,,,,
1/1/2015,EV,3265,ORD,"Chicago, IL",41.978603,-87.904842,IL,RIC,"Richmond, VA",VA,1635,1631,0,0,11,1642,1902,6,1932,1908,-24,0,0,0,117,97,642,,,,,
1/1/2015,EV,3268,ATL,"Atlanta, GA",33.636719,-84.428067,GA,IAD,"Washington, DC",VA,540,556,16,1,9,605,724,15,725,739,14,14,0,0,105,103,534,,,,,
1/1/2015,EV,3805,IAD,"Washington, DC",38.944533,-77.455811,VA,ROC,"Rochester, NY",NY,2157,2146,0,0,11,2157,2249,7,2317,2256,-21,0,0,0,80,70,288,,,,,
1/1/2015,EV,3805,ORF,"Norfolk, VA",36.894611,-76.201222,VA,IAD,"Washington, DC",VA,1920,1918,0,0,9,1927,2004,8,2019,2012,-7,0,0,0,59,54,157,,,,,
1/1/2015,EV,4105,IAH,"Houston, TX",29.984433,-95.341442,TX,ORF,"Norfolk, VA",VA,1309,1306,0,0,18,1324,1642,6,1659,1648,-11,0,0,0,170,162,1201,,,,,
1/1/2015,EV,3931,IAD,"Washington, DC",38.944533,-77.455811,VA,CMH,"Columbus, OH",OH,1708,1704,0,0,23,1727,1829,5,1829,1834,5,5,0,0,81,90,299,,,,,
1/1/2015,EV,3931,JAX,"Jacksonville, FL",30.494056,-81.687861,FL,IAD,"Washington, DC",VA,1417,1410,0,0,21,1431,1605,7,1609,1612,3,3,0,0,112,122,630,,,,,
1/1/2015,EV,4133,RIC,"Richmond, VA",37.505167,-77.319667,VA,IAD,"Washington, DC",VA,1047,1041,0,0,16,1057,1125,5,1140,1130,-10,0,0,0,53,49,100,,,,,
1/1/2015,EV,3964,ORD,"Chicago, IL",41.978603,-87.904842,IL,RIC,"Richmond, VA",VA,1930,1933,3,0,12,1945,2205,5,2236,2210,-26,0,0,0,126,97,642,,,,,
1/1/2015,EV,4119,EWR,"Newark, NJ",40.6925,-74.168667,NJ,RIC,"Richmond, VA",VA,2159,2159,0,0,15,2214,2305,6,2319,2311,-8,0,0,0,80,72,277,,,,,
1/1/2015,EV,4133,IAD,"Washington, DC",38.944533,-77.455811,VA,TYS,"Knoxville, TN",TN,1226,1225,0,0,10,1235,1349,3,1401,1352,-9,0,0,0,95,87,419,,,,,
1/1/2015,EV,4212,TYS,"Knoxville, TN",35.810972,-83.994028,TN,IAD,"Washington, DC",VA,1936,1929,0,0,11,1940,2037,7,2107,2044,-23,0,0,0,91,75,419,,,,,
1/1/2015,EV,4214,CLE,"Cleveland, OH",41.411689,-81.849794,OH,DCA,"Washington, DC",VA,1231,1225,0,0,9,1234,1320,7,1352,1327,-25,0,0,0,81,62,310,,,,,
1/1/2015,EV,4215,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ORD,"Chicago, IL",IL,1350,1345,0,0,10,1355,1509,12,1512,1521,9,9,0,0,142,156,717,,,,,
1/1/2015,EV,4226,IAD,"Washington, DC",38.944533,-77.455811,VA,RIC,"Richmond, VA",VA,1655,1651,0,0,14,1705,1726,5,1741,1731,-10,0,0,0,46,40,100,,,,,
1/1/2015,EV,4226,TYS,"Knoxville, TN",35.810972,-83.994028,TN,IAD,"Washington, DC",VA,1434,1425,0,0,13,1438,1540,13,1605,1553,-12,0,0,0,91,88,419,,,,,
1/1/2015,EV,4250,IND,"Indianapolis, IN",39.717331,-86.294383,IN,IAD,"Washington, DC",VA,1425,1421,0,0,10,1431,1537,8,1602,1545,-17,0,0,0,97,84,476,,,,,
1/1/2015,EV,4264,IAD,"Washington, DC",38.944533,-77.455811,VA,STL,"St. Louis, MO",MO,1221,1443,142,1,13,1456,1556,4,1343,1600,137,137,0,0,142,137,696,0,137,0,0,0
1/1/2015,EV,4188,EWR,"Newark, NJ",40.6925,-74.168667,NJ,RIC,"Richmond, VA",VA,1910,1905,0,0,13,1918,2011,4,2036,2015,-21,0,0,0,86,70,277,,,,,
1/1/2015,EV,4299,DCA,"Washington, DC",38.852083,-77.037722,VA,EWR,"Newark, NJ",NJ,1452,1448,0,0,11,1459,1542,6,1604,1548,-16,0,0,0,72,60,199,,,,,
1/1/2015,EV,4309,IAD,"Washington, DC",38.944533,-77.455811,VA,ORF,"Norfolk, VA",VA,1220,1217,0,0,17,1234,1308,3,1320,1311,-9,0,0,0,60,54,157,,,,,
1/1/2015,EV,4309,ORF,"Norfolk, VA",36.894611,-76.201222,VA,ORD,"Chicago, IL",IL,1653,1641,0,0,12,1653,1814,8,1815,1822,7,7,0,0,142,161,717,,,,,
